country,year,primary_energy_consumption,population,energy_per_capita,gdp,energy_per_gdp,coal_co2,share_global_other_co2,temperature_change_from_n2o,cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cement_co2,share_global_cumulative_flaring_co2,consumption_co2,land_use_change_co2,gas_co2,nitrous_oxide,gas_co2_per_capita,share_global_flaring_co2,share_global_luc_co2,co2_including_luc_per_gdp,other_co2_per_capita,share_global_coal_co2,cement_co2,methane_per_capita,co2,co2_including_luc_growth_prct,methane,cumulative_gas_co2,share_of_temperature_change_from_ghg,trade_co2,share_global_co2,temperature_change_from_ghg,other_industry_co2,share_global_cumulative_luc_co2,co2_including_luc,consumption_co2_per_gdp,coal_co2_per_capita,trade_co2_share,cement_co2_per_capita,share_global_cumulative_coal_co2,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,temperature_change_from_co2,co2_growth_abs,cumulative_coal_co2,co2_per_gdp,ghg_per_capita,co2_including_luc_per_capita,co2_per_capita,total_ghg,consumption_co2_per_capita,land_use_change_co2_per_capita,oil_co2,flaring_co2,nitrous_oxide_per_capita,share_global_cumulative_other_co2,ghg_excluding_lucf_per_capita,cumulative_co2_including_luc,share_global_oil_co2,flaring_co2_per_capita,total_ghg_excluding_lucf,co2_growth_prct,co2_including_luc_per_unit_energy,co2_per_unit_energy,cumulative_flaring_co2,co2_including_luc_growth_abs,share_global_gas_co2,share_global_cumulative_co2,cumulative_cement_co2,cumulative_oil_co2,share_global_cumulative_gas_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_co2,share_global_cumulative_cement_co2,oil_co2_per_capita,hydro_elec_per_capita,other_renewable_electricity,biofuel_elec_per_capita,low_carbon_cons_change_twh,per_capita_electricity,low_carbon_cons_change_pct,oil_share_energy,oil_energy_per_capita,hydro_consumption,low_carbon_electricity,gas_production,electricity_generation,solar_cons_change_pct,gas_cons_change_pct,other_renewables_cons_change_twh,wind_share_energy,energy_cons_change_pct,fossil_cons_change_twh,biofuel_cons_change_twh,gas_share_elec,carbon_intensity_elec,gas_consumption,coal_prod_per_capita,biofuel_share_energy,solar_share_elec,gas_prod_per_capita,gas_energy_per_capita,low_carbon_share_energy,fossil_electricity,solar_elec_per_capita,biofuel_cons_change_pct,electricity_demand,renewables_cons_change_twh,oil_prod_per_capita,wind_electricity,wind_energy_per_capita,renewables_energy_per_capita,renewables_cons_change_pct,renewables_consumption,gas_cons_change_twh,wind_cons_change_twh,other_renewables_share_energy,oil_cons_change_pct,nuclear_share_elec,nuclear_cons_change_twh,electricity_demand_per_capita,gas_electricity,renewables_elec_per_capita,oil_consumption,oil_prod_change_pct,other_renewables_share_elec,hydro_electricity,other_renewables_cons_change_pct,other_renewables_elec_per_capita,solar_energy_per_capita,renewables_electricity,gas_share_energy,other_renewables_share_elec_exc_biofuel,biofuel_electricity,coal_cons_change_pct,coal_prod_change_pct,other_renewables_energy_per_capita,wind_cons_change_pct,coal_consumption,wind_consumption,biofuel_consumption,oil_production,other_renewables_elec_per_capita_exc_biofuel,solar_electricity,nuclear_electricity,coal_share_energy,net_elec_imports_share_demand,low_carbon_energy_per_capita,hydro_cons_change_pct,solar_consumption,fossil_elec_per_capita,fossil_energy_per_capita,wind_elec_per_capita,coal_prod_change_twh,electricity_share_energy,gas_elec_per_capita,other_renewable_consumption,nuclear_cons_change_pct,solar_cons_change_twh,oil_share_elec,fossil_share_energy,fossil_share_elec,coal_elec_per_capita,biofuel_share_elec,greenhouse_gas_emissions,low_carbon_elec_per_capita,nuclear_consumption,net_elec_imports,nuclear_share_energy,low_carbon_share_elec,coal_production,oil_prod_change_twh,oil_cons_change_twh,renewables_share_elec,coal_electricity,fossil_fuel_consumption,biofuel_cons_per_capita,renewables_share_energy,hydro_share_elec,wind_share_elec,nuclear_elec_per_capita,coal_cons_change_twh,oil_elec_per_capita,hydro_energy_per_capita,hydro_share_energy,oil_electricity,gas_prod_change_twh,hydro_cons_change_twh,nuclear_energy_per_capita,low_carbon_consumption,solar_share_energy,fossil_cons_change_pct,gas_prod_change_pct,coal_cons_per_capita,other_renewable_exc_biofuel_electricity,energy_cons_change_twh,coal_share_elec
Australia,1979,841.291,14533034.0,57938.066,329194274816.0,2.556,94.767,,0.002,9479.62,0.865,0.639,,,107.67,15.286,75.285,1.052,,2.297,0.911,,1.388,2.581,10.83,192.322,-2.775,157.4,85.199,1.763,,0.981,0.014,,1.588,299.992,,6.521,,0.178,0.942,1.235,1.227,0.006,1.27,3300.939,0.584,35.3,20.642,13.233,513.009,,7.409,79.688,,5.18,,16.29,14428.145,0.859,,236.744,0.665,0.357,0.229,,-8.562,0.568,0.848,58.028,1505.152,0.191,0.006,,4949.319,0.781,5.483,980.256,0.418,,-1.152,,-2.761,46.013,26554.391,39.572,14.664,96.375,,,15.109,0.041,0.0,3.707,31.298,0.0,,,96.375,39522.23,0.0,,6631.475,6631.475,4.874,,0.0,,,-1.152,18626.811,0.0,0.0,2812.815,-2.761,40.879,12.65,0.0,0.156,1.304,,0.0,,,1009.018,385.915,0.368,,14.246,3.21,28.762,0.0,14.664,11.491,,,4.532,4.597,89.882,,315.542,0.0,0.0,270.703,,0.0,0.0,37.622,,2812.815,-2.925,0.0,,54897.953,0.0,25.245,,,1.306,,0.0,,95.126,,,,,1009.018,0.0,,0.0,,574.376,0.994,4.968,,,797.832,0.0,4.874,,,0.0,13.681,,2722.934,4.718,,12.65,-1.192,0.0,40.879,0.0,4.083,15.109,21712.088,,30.071,
Australia,1980,844.247,14721343.0,57407.051,335756460032.0,2.514,101.825,,0.002,9575.796,0.867,0.653,,,96.175,17.671,79.866,1.2,,1.936,0.895,,1.453,2.652,10.927,204.37,0.185,160.854,102.87,1.759,,1.049,0.014,,1.591,300.545,,6.917,,0.18,0.952,1.229,1.227,0.006,12.048,3402.763,0.609,35.756,20.416,13.883,526.375,,6.533,82.222,,5.425,,16.83,14728.689,0.919,,247.762,6.265,0.356,0.242,,0.553,0.64,0.855,60.68,1587.375,0.217,0.006,,5153.688,0.774,5.585,914.77,0.385,,-2.268,,-5.54,43.688,24982.016,37.407,13.852,110.666,,,14.828,-0.103,0.0,0.351,5.366,0.0,,,110.666,47375.934,0.0,,7517.401,7517.401,4.587,,0.0,,,-2.268,17252.877,0.0,0.0,2622.754,-5.54,38.61,14.291,0.0,0.143,-4.702,,0.0,,,940.922,367.768,-6.176,,13.467,-7.895,26.153,0.0,13.852,13.146,,,2.923,21.425,81.727,,324.764,0.0,0.0,253.985,,0.0,0.0,38.579,,2622.754,-5.471,0.0,,54560.238,0.0,123.059,,,1.203,,0.0,,95.413,,,,,940.922,0.0,,0.0,,697.435,-16.719,-18.147,,,803.197,0.0,4.587,,,0.0,9.222,,2541.028,4.444,,14.291,-2.165,0.0,38.61,0.0,0.673,14.828,22060.822,,2.956,
Australia,1981,857.794,14949209.0,57454.168,348726755328.0,2.46,104.819,,0.002,9728.06,0.873,0.727,,,152.264,20.361,57.056,1.362,,3.153,1.05,,1.5,2.954,9.211,213.81,21.803,137.701,123.231,1.752,,1.124,0.015,,1.604,366.074,,7.012,,0.198,0.962,1.535,1.233,0.007,9.44,3507.583,0.613,34.771,24.488,14.302,519.801,,10.185,85.675,,3.817,,17.453,15094.765,1.002,,260.913,4.619,0.427,0.249,,65.529,0.728,0.863,63.634,1673.05,0.245,0.006,,5367.499,0.772,5.731,927.567,0.404,,1.17,,3.023,42.374,24243.398,38.518,14.27,119.944,,,8.384,0.059,0.0,1.605,12.304,0.0,,,119.944,52750.215,0.0,,8023.49,8023.49,4.651,,0.0,,,1.17,16548.232,0.0,0.0,2661.028,3.023,39.78,9.279,0.0,0.148,-1.455,,0.0,,,954.592,362.418,-2.6,,13.866,4.935,27.025,0.0,14.27,14.024,,,2.579,13.067,84.453,,333.139,0.0,0.0,247.382,,0.0,0.0,38.951,,2661.028,2.968,0.0,,54551.688,0.0,91.136,,,1.263,,0.0,,95.349,,,,,954.592,0.0,,0.0,,788.571,-6.603,-5.349,,,815.502,0.0,4.651,,,0.0,8.375,,2576.575,4.504,,9.279,1.11,0.0,39.78,0.0,1.532,8.384,22284.799,,13.547,
Australia,1982,849.919,15192485.0,56032.07,348301459456.0,2.44,107.585,,0.002,9804.071,0.88,0.698,,,76.011,22.53,73.563,1.483,,1.673,0.844,,1.513,2.823,10.199,218.001,-19.685,154.946,145.761,1.748,,1.155,0.015,,1.604,294.012,,7.081,,0.186,0.973,1.256,1.234,0.007,4.191,3615.167,0.626,34.001,19.352,14.349,516.553,,5.003,85.063,,4.842,,17.572,15388.776,1.02,,266.963,1.96,0.346,0.256,,-72.062,0.825,0.872,66.457,1758.113,0.275,0.006,,5585.5,0.768,5.599,840.571,0.516,,-2.694,,-6.895,42.101,23488.598,35.473,13.286,116.981,,,-2.471,0.35,0.0,-0.918,-4.991,0.0,,,116.981,52983.859,0.0,,7699.936,7699.936,4.375,,0.0,,,-2.694,16056.068,0.0,0.0,2441.059,-6.895,37.086,-2.964,0.0,0.19,-1.537,,0.0,,,874.536,356.849,-1.395,,12.77,27.723,33.964,0.0,13.286,13.801,,,1.063,2.078,106.138,,336.681,0.0,0.0,243.931,,0.0,0.0,39.722,,2441.059,-7.904,0.0,,53349.586,0.0,16.383,,,1.612,,0.0,,95.625,,,,,874.536,0.0,,0.0,,804.954,-3.451,-5.569,,,810.511,0.0,4.375,,,0.0,3.542,,2334.921,4.185,,-2.964,-3.044,0.0,37.086,0.0,-0.612,-2.471,22161.053,,-7.874,
Australia,1983,841.572,15414891.0,54707.613,348353560576.0,2.416,105.149,,0.002,10053.753,0.882,0.575,0.006,,249.682,22.79,61.029,1.478,0.207,5.218,1.313,,1.441,2.377,9.065,207.645,55.547,139.737,168.551,1.742,,1.093,0.015,,1.632,457.327,,6.821,,0.154,0.982,1.923,1.246,0.007,-10.356,3720.317,0.596,36.205,29.668,13.47,558.091,,16.197,76.889,0.44,3.959,,16.842,15846.104,0.931,0.029,259.625,-4.75,0.543,0.247,0.44,163.315,0.825,0.878,68.834,1835.002,0.303,0.006,,5793.145,0.759,4.988,786.492,0.431,,-2.062,,-5.507,40.592,22103.105,33.677,12.555,127.075,,,8.629,-0.266,0.0,-0.982,-6.164,0.0,,,127.075,54411.242,0.0,,8243.667,8243.667,4.173,,0.0,,,-2.062,15403.794,0.0,0.0,2272.075,-5.507,35.024,10.094,0.0,0.16,-4.521,,0.0,,,814.452,340.716,-2.658,,12.124,-16.473,27.96,0.0,12.555,15.139,,,-0.037,4.197,87.375,,336.556,0.0,0.0,237.447,,0.0,0.0,40.096,,2272.075,-5.064,0.0,,52179.988,0.0,33.786,,,1.347,,0.0,,95.827,,,,,814.452,0.0,,0.0,,838.741,-6.484,-16.133,,,804.346,0.0,4.173,,,0.0,-0.125,,2184.699,4.012,,10.094,-1.796,0.0,35.024,0.0,-0.761,8.629,21833.213,,-8.348,
Australia,1984,871.355,15620650.0,55929.691,372379582464.0,2.34,109.101,,0.002,10172.654,0.885,0.637,0.01,,118.902,24.05,61.882,1.54,0.147,2.109,0.903,,1.426,2.683,9.174,217.516,-26.438,143.298,192.602,1.733,,1.107,0.015,,1.637,336.418,,6.984,,0.172,0.991,1.33,1.248,0.007,9.871,3829.418,0.584,32.526,21.537,13.925,508.081,,7.612,81.407,0.275,3.962,,17.426,16182.521,0.978,0.018,272.203,4.754,0.386,0.25,0.714,-120.909,0.799,0.885,71.518,1916.409,0.328,0.006,,6010.661,0.754,5.211,840.297,0.441,,2.815,,8.063,40.268,22400.826,36.461,13.567,125.317,,,-1.383,0.031,0.0,3.539,26.788,0.0,,,125.317,56394.594,0.0,,8022.565,8022.565,4.354,,0.0,,,2.815,19717.516,0.0,0.0,2422.385,8.063,37.839,-1.758,0.0,0.159,2.7,,0.0,,,868.529,349.914,29.713,,13.126,2.32,28.232,0.0,13.567,14.421,,,5.749,5.029,88.225,,355.903,0.0,0.0,307.999,,0.0,0.0,40.957,,2422.385,8.267,0.0,,53207.59,0.0,42.177,,,1.378,,0.0,,95.646,,,,,868.529,0.0,,0.0,,880.917,70.552,9.198,,,831.134,0.0,4.354,,,0.0,19.347,,2334.16,4.196,,-1.758,2.784,0.0,37.839,0.0,3.33,-1.383,22784.197,,29.784,
Australia,1985,896.293,15835742.0,56778.852,391229276160.0,2.291,119.256,,0.002,10236.586,0.885,0.679,0.015,,63.932,30.147,81.961,1.904,0.193,1.208,0.737,,1.454,2.891,10.371,224.556,-14.247,164.234,222.749,1.729,,1.106,0.015,,1.633,288.488,,7.531,,0.183,1.0,1.127,1.246,0.007,7.04,3948.674,0.574,33.506,18.218,14.18,530.587,,4.037,71.91,0.352,5.176,,17.413,16471.01,0.864,0.022,275.746,3.236,0.322,0.251,1.066,-47.93,0.966,0.891,74.409,1988.319,0.36,0.007,,6235.217,0.751,4.541,880.322,0.456,,2.31,7809.762,6.115,39.331,22198.211,38.724,14.397,133.953,123.673,,6.891,0.047,0.0,2.862,22.481,0.0,9.3,,133.953,67843.297,0.0,0.0,8458.905,8458.905,4.492,105.542,0.0,,,2.31,22533.973,0.0,0.0,2535.326,6.115,40.149,8.635,0.0,0.159,0.46,0.0,0.0,,11.501,909.118,351.524,15.858,0.369,13.941,3.401,28.796,0.0,14.397,14.987,,,3.438,21.958,89.987,,368.139,0.0,0.0,356.841,,0.0,0.0,41.19,,2535.326,6.206,0.0,6664.817,53904.527,0.0,193.428,14.248,726.271,1.425,,0.0,3.774,95.508,85.34,5643.833,,,909.118,0.0,,0.0,11.641,1074.346,48.842,1.61,11.641,89.374,853.616,0.0,4.492,11.272,0.0,0.0,12.236,294.714,2445.339,4.333,4.667,8.635,2.263,0.0,40.149,0.0,2.705,6.891,23247.412,,24.938,72.266
Australia,1986,912.411,16069630.0,56981.902,399344402432.0,2.285,118.775,,0.002,10259.448,0.884,0.657,0.019,,22.861,28.092,70.487,1.748,0.187,0.414,0.618,,1.427,2.908,9.562,224.04,-14.415,153.657,250.841,1.721,,1.087,0.016,,1.622,246.901,,7.391,,0.181,1.009,0.944,1.24,0.007,-0.516,4067.449,0.561,29.897,15.364,13.942,480.433,,1.423,73.947,0.319,4.386,,17.303,16717.91,0.863,0.02,278.06,-0.23,0.271,0.246,1.385,-41.587,0.922,0.897,77.317,2062.266,0.387,0.007,,6459.257,0.747,4.602,872.817,0.46,,0.249,8060.384,0.62,37.989,21509.791,38.961,14.486,146.329,129.527,,9.24,0.013,0.0,1.798,15.853,0.0,10.642,,146.329,71119.438,0.0,0.0,9105.98,9105.98,4.44,110.142,0.0,,,0.249,19839.246,0.0,0.0,2513.946,0.62,40.398,12.377,0.0,0.158,-1.67,0.0,0.0,,13.784,901.442,345.653,-10.658,0.355,14.026,0.877,28.626,0.0,14.486,16.082,,,2.539,6.377,89.455,,377.486,0.0,0.0,318.808,,0.0,0.0,41.488,,2513.946,0.612,0.0,6854.068,54106.496,0.0,68.514,14.653,857.77,1.438,,0.0,2.911,95.56,85.034,5761.631,,,901.442,0.0,,0.0,11.184,1142.86,-38.033,-5.871,11.184,92.587,869.469,0.0,4.44,10.828,0.0,0.0,9.347,234.667,2424.491,4.282,3.771,12.377,0.237,0.0,40.398,0.0,1.857,9.24,23490.725,,16.118,71.481
Australia,1987,937.538,16322272.0,57661.828,419094036480.0,2.237,126.142,,0.002,10244.609,0.884,0.627,0.022,,-14.839,28.972,58.61,1.775,0.157,-0.278,0.524,,1.467,2.878,8.731,234.6,-10.992,142.504,279.813,1.708,,1.104,0.016,,1.606,219.761,,7.728,,0.176,1.019,0.826,1.232,0.007,10.56,4193.591,0.56,27.719,13.464,14.373,452.441,,-0.909,76.352,0.256,3.591,,17.787,16937.672,0.883,0.016,290.325,4.713,0.234,0.25,1.641,-27.14,0.876,0.903,80.195,2138.617,0.41,0.007,,6693.857,0.742,4.678,834.065,0.47,,-1.113,8320.863,-2.775,37.754,21628.559,37.816,14.084,149.395,135.815,,2.095,0.031,0.0,2.754,26.313,0.0,10.3,,149.395,73131.422,0.0,0.0,9152.833,9152.833,4.201,117.136,0.0,,,-1.113,20761.387,0.0,0.0,2406.832,-2.775,39.285,3.065,0.0,0.157,2.133,0.0,0.0,,13.989,862.86,353.026,6.293,0.346,13.614,2.174,28.795,0.0,14.084,15.977,,,4.205,4.446,89.985,,393.361,0.0,0.0,338.872,,0.0,0.0,42.068,,2406.832,-2.937,0.0,7176.473,54881.117,0.0,50.808,14.927,857.052,1.469,,0.0,2.061,95.799,86.247,6147.937,,,862.86,0.0,,0.0,10.37,1193.667,20.064,7.373,10.37,100.348,895.782,0.0,4.201,10.024,0.0,0.0,15.875,171.484,2316.847,4.044,2.799,3.065,-1.144,0.0,39.285,0.0,3.026,2.095,24099.725,,25.127,73.886
Australia,1988,981.314,16594102.0,59380.375,437912797184.0,2.241,130.359,,0.002,10213.953,0.883,0.649,0.026,,-30.655,29.686,59.409,1.789,0.187,-0.593,0.48,,1.466,3.136,8.443,240.737,-4.404,140.107,309.499,1.695,,1.09,0.016,,1.589,210.082,,7.856,,0.189,1.028,0.771,1.223,0.007,6.137,4323.951,0.55,27.362,12.66,14.507,454.04,,-1.847,77.208,0.348,3.58,,17.68,17147.754,0.861,0.021,293.376,2.616,0.214,0.245,1.99,-9.679,0.856,0.908,83.33,2215.825,0.432,0.007,,6934.594,0.738,4.653,863.83,0.731,,2.817,8640.083,6.97,37.789,22287.303,39.818,15.065,152.993,143.374,,2.409,0.816,0.0,4.669,40.812,0.0,10.265,,152.993,70705.656,0.0,0.0,9219.771,9219.773,4.302,123.16,0.0,,,2.817,19380.938,0.0,0.0,2537.19,6.97,42.102,3.599,0.0,0.233,4.762,0.0,0.0,,14.718,907.882,369.837,-5.094,0.51,14.334,55.532,44.052,0.0,15.065,15.632,,,5.187,-1.707,137.662,,413.764,0.0,0.0,321.608,,0.0,0.0,42.277,,2537.19,5.294,0.0,7421.936,56441.543,0.0,-20.374,15.066,886.944,2.284,,0.0,1.705,95.698,85.901,6387.71,,,907.882,0.0,,0.0,10.508,1173.293,-17.264,16.81,10.508,105.998,936.594,0.0,4.302,9.998,0.0,0.0,20.403,147.282,2399.528,4.068,2.444,3.599,2.002,0.0,42.102,0.0,4.556,2.409,24934.469,,43.776,73.931
Australia,1989,1029.713,16869361.0,61304.891,457176154112.0,2.252,141.141,,0.002,10174.425,0.883,0.685,0.032,,-39.529,30.345,62.941,1.799,0.352,-0.798,0.475,,1.587,3.38,8.726,256.837,3.44,147.204,339.844,1.683,,1.147,0.016,,1.57,217.308,,8.367,,0.2,1.04,0.795,1.215,0.008,16.1,4465.092,0.562,28.402,12.882,15.225,479.129,,-2.343,81.436,0.535,3.731,,18.485,17365.062,0.893,0.032,311.824,6.688,0.211,0.249,2.524,7.226,0.833,0.915,86.71,2297.261,0.451,0.007,,7191.431,0.736,4.827,844.947,0.81,,0.022,8976.836,-0.012,37.401,22771.85,39.594,15.064,177.076,151.433,,9.074,0.247,0.0,4.932,48.385,0.0,9.99,,166.876,75561.977,0.0,0.0,10496.914,9892.265,4.101,131.712,0.0,,,0.022,17981.342,0.0,0.0,2497.125,-0.012,42.125,13.882,0.0,0.246,3.869,0.0,0.0,,15.128,892.963,384.145,-5.683,0.535,14.254,10.807,48.016,0.0,15.064,16.247,,,4.881,8.641,150.051,,433.958,0.0,0.0,303.333,,0.0,0.0,42.251,,2497.125,-0.564,0.0,7807.79,58388.844,0.0,101.385,15.143,896.777,2.531,,0.0,1.997,95.899,86.977,6731.753,,,892.963,0.0,,0.0,9.947,1274.678,-18.276,14.309,9.947,113.56,984.979,0.0,4.101,9.413,0.0,0.0,20.194,179.26,2347.075,3.855,3.024,24.082,-0.224,0.0,42.125,0.0,5.166,15.741,25724.73,,48.399,74.99
Australia,1990,1051.079,17126301.0,61654.105,464136601600.0,2.265,141.877,1.038,0.002,10155.805,0.886,0.7,0.12,243.259,-18.62,34.455,73.174,2.012,2.81,-0.374,0.559,0.135,1.63,3.463,9.259,278.16,19.434,158.576,374.299,1.677,-34.901,1.224,0.016,2.316,1.556,259.54,0.524,8.284,-12.547,0.202,1.052,0.937,1.209,0.008,21.324,4606.968,0.599,31.08,15.154,16.242,532.292,14.204,-1.087,88.777,7.273,4.273,0.124,19.425,17624.604,0.96,0.425,332.675,8.302,0.247,0.265,9.797,42.232,0.905,0.923,90.173,2386.038,0.473,0.007,2.316,7469.591,0.734,5.184,861.806,0.76,,1.247,9088.593,3.023,37.477,22941.654,40.999,15.519,206.111,155.654,,0.53,-0.158,0.0,2.075,20.032,0.0,8.073,,167.759,77927.234,0.0,0.0,12034.828,9795.459,4.137,139.402,0.0,,,1.247,20559.041,0.0,0.0,2532.49,3.023,43.372,0.884,0.0,0.226,2.28,0.0,0.0,,12.566,906.153,392.904,16.077,0.488,14.759,-6.235,44.347,0.0,15.519,16.002,,,2.394,4.701,138.585,,444.347,0.0,0.0,352.099,,0.0,0.0,42.384,,2532.49,3.549,0.0,8139.698,58682.504,0.0,59.923,15.252,733.698,2.373,,0.0,2.232,95.863,89.56,7203.153,,,906.153,0.0,,0.0,9.97,1334.601,48.766,8.759,9.97,123.363,1005.011,0.0,4.137,9.482,0.0,0.0,10.389,202.847,2393.905,3.911,3.474,29.036,1.405,0.0,43.372,0.0,2.034,16.397,25945.391,,21.366,79.255
Australia,1991,1043.94,17353191.0,60444.344,461302104064.0,2.263,146.083,1.068,0.002,10098.838,0.887,0.626,0.199,243.839,-56.967,32.786,72.551,1.889,2.555,-1.146,0.482,0.133,1.695,3.183,9.188,279.534,-14.245,159.446,407.085,1.67,-35.695,1.206,0.017,2.304,1.535,222.567,0.529,8.418,-12.769,0.183,1.064,0.79,1.202,0.008,1.374,4753.051,0.606,29.602,12.826,16.109,513.691,14.052,-3.283,88.177,7.001,4.181,0.222,19.343,17847.17,0.909,0.403,335.67,0.494,0.213,0.268,16.799,-36.973,0.848,0.931,93.356,2474.215,0.491,0.007,4.62,7749.125,0.73,5.081,902.056,0.72,,2.373,9102.878,5.538,36.621,21970.363,43.482,16.378,215.765,157.964,,-4.136,-0.125,0.0,-0.679,-9.672,0.0,7.092,,160.821,79779.469,0.0,0.003,12433.773,9267.546,4.394,141.303,0.314,,,2.373,19176.344,0.0,0.0,2636.152,5.538,45.746,-6.938,0.0,0.216,-2.965,0.0,0.0,,11.203,943.832,381.255,-5.49,0.455,15.653,-5.267,41.462,0.872,16.378,15.447,,,2.007,3.733,129.569,,453.264,0.0,0.0,332.77,,0.005,0.0,43.538,,2636.152,6.057,0.015,8142.795,57357.902,0.0,49.823,15.613,645.56,2.248,,0.015,1.823,95.606,89.453,7331.328,,,943.832,0.0,,0.0,10.369,1384.424,-19.329,-11.65,10.369,127.222,995.34,0.0,4.394,9.91,0.0,0.0,8.917,165.907,2505.71,4.177,2.879,9.654,2.483,0.0,45.746,0.001,-0.962,4.684,26119.994,,-7.14,80.539
Australia,1992,1060.42,17549282.0,60725.57,478633754624.0,2.216,150.049,1.126,0.002,10121.131,0.889,0.552,0.277,246.443,22.293,33.97,71.629,1.936,3.021,0.424,0.641,0.139,1.784,2.923,8.985,284.529,37.856,157.682,441.055,1.662,-38.086,1.263,0.017,2.434,1.526,306.822,0.515,8.55,-13.386,0.167,1.077,1.104,1.2,0.008,4.995,4903.1,0.594,31.741,17.483,16.213,557.035,14.043,1.27,87.849,7.304,4.082,0.308,19.503,18153.99,0.954,0.416,342.268,1.787,0.289,0.268,24.103,84.254,0.866,0.94,96.279,2562.064,0.507,0.007,7.053,8033.654,0.723,5.006,908.387,0.67,,0.664,9197.011,1.497,36.763,22153.613,44.282,16.624,233.336,161.4,122.018,3.45,-0.155,0.0,1.579,15.767,0.0,7.413,,166.37,84176.625,0.0,0.007,13296.076,9480.162,4.389,144.358,0.689,,,0.664,18687.246,0.0,0.0,2644.52,1.497,46.409,5.549,0.0,0.198,1.974,0.0,0.0,,11.964,947.255,388.779,-1.449,0.415,15.941,-6.88,38.178,1.915,16.624,15.732,,,0.594,6.704,119.307,,455.958,0.0,0.0,327.947,,0.012,0.0,43.116,,2644.52,1.84,0.034,8225.88,57615.441,0.0,92.811,15.705,681.739,2.094,,0.018,1.482,95.611,89.441,7407.867,,,947.255,0.0,,0.0,10.3,1477.235,-4.823,7.524,10.3,130.002,1011.107,0.0,4.389,9.877,0.0,0.0,2.694,136.274,2523.298,4.187,2.391,17.571,0.8,0.0,46.409,0.003,1.584,8.144,25981.666,,16.48,80.546
Australia,1993,1084.443,17722905.0,61505.934,501524758528.0,2.162,150.096,1.225,0.002,10163.337,0.892,0.544,0.35,247.364,42.207,35.67,71.312,2.013,3.053,0.849,0.66,0.149,1.764,3.005,8.783,288.874,7.907,155.667,476.725,1.658,-41.51,1.269,0.017,2.648,1.521,331.081,0.493,8.469,-14.37,0.17,1.09,1.194,1.2,0.008,4.345,5053.196,0.576,31.973,18.681,16.299,566.656,13.957,2.381,90.318,7.137,4.024,0.387,19.56,18485.072,0.98,0.403,346.655,1.527,0.305,0.266,31.24,24.259,0.886,0.949,99.284,2652.382,0.524,0.007,9.701,8322.528,0.716,5.096,924.625,0.67,,1.25,9331.588,2.707,37.211,22706.053,45.519,17.074,243.839,165.383,20.661,3.681,0.0,0.001,2.265,22.692,0.0,7.405,,172.493,83739.266,0.0,0.009,13758.439,9732.816,4.407,147.895,0.824,,,1.25,17259.424,0.002,0.313,2689.141,2.707,47.659,6.124,0.006,0.194,3.508,0.0,0.0,,12.247,963.365,402.416,-6.727,0.405,16.387,0.0,37.804,2.288,17.074,15.95,,,0.643,0.465,118.138,,458.889,0.006,0.0,305.887,,0.015,0.0,42.432,,2689.141,2.795,0.041,8344.862,58331.34,0.113,6.865,15.738,691.028,2.094,,0.007,1.433,95.593,89.426,7520.081,,,963.365,0.0,,0.0,10.324,1484.1,-22.06,13.637,10.324,133.277,1033.799,0.0,4.407,9.909,0.001,0.0,2.931,133.754,2568.401,4.209,2.371,10.503,1.237,0.0,47.659,0.004,2.244,4.501,25892.473,,24.022,80.587
Australia,1994,1125.551,17897430.0,63213.672,527993241600.0,2.132,151.376,1.421,0.002,10189.126,0.895,0.591,0.412,255.929,25.788,37.032,72.34,2.069,2.186,0.438,0.605,0.172,1.768,3.484,8.646,293.701,-3.501,154.743,513.757,1.651,-37.772,1.277,0.017,3.074,1.512,319.49,0.485,8.458,-12.861,0.195,1.102,1.106,1.198,0.008,4.827,5204.572,0.556,31.15,17.851,16.41,557.506,14.3,1.441,91.854,6.88,4.042,0.469,19.5,18804.562,0.993,0.384,348.997,1.671,0.284,0.261,38.12,-11.591,0.912,0.957,102.768,2744.236,0.541,0.007,12.776,8616.229,0.711,5.132,902.366,0.697,,-0.558,9506.555,-1.196,37.028,23225.428,44.861,16.869,279.912,170.143,19.178,11.057,0.083,0.001,3.791,41.706,0.0,7.967,,191.567,84755.969,0.0,0.01,15639.832,10703.604,4.196,152.979,0.972,,,-0.558,18401.518,0.005,0.854,2631.74,-1.196,47.101,19.073,0.01,0.194,3.295,0.0,0.0,,13.556,942.562,415.674,7.667,0.409,16.15,3.955,38.916,2.701,16.869,17.064,,,2.043,2.211,121.613,175.0,468.264,0.015,0.0,329.339,,0.017,0.0,41.712,,2631.74,-1.446,0.048,8547.566,60092.844,0.307,32.81,15.575,757.429,2.177,,0.008,1.486,95.804,89.912,7648.832,,,942.562,0.0,,0.0,9.915,1516.91,23.453,13.258,9.915,136.894,1075.505,0.0,4.196,9.492,0.003,0.0,9.375,141.306,2506.573,3.996,2.529,36.073,-0.658,0.0,47.101,0.004,4.034,14.794,26163.811,,41.109,80.458
